id,senha
4375,C483AACB
2849,0AD01267
6975,3C0A07D4
512,F672D2A0
1183,3E940F1D
3053,9937F00F
9252,CD79C307
9668,DFF35AD0
348,DFA0B109
4215,0B7500B8
469,9EB03F75
4632,3466E4BA
9998,C5B897B8
3800,587B7F55
5434,0798583E
8750,2BA46FF7
8160,A4D6A933
7731,502A81E6
4367,D5F1CFA5
5516,F11BB4FF
1384,27DC0D96
5271,4359E1AF
6411,F12929AC
6020,1D4D9F0E
2340,DFB9164F
3779,525D758E
7557,D0EE9302
6240,2CBAA508
3615,F92F2EC7
1943,EA3A1D26
226,B1E25FBE
7404,6F860416
1605,8F52508F
7016,6A0D398C
5414,C9C688A5
2609,6BB91E85
505,51E67224
5979,9D25B3BE
7437,5D9801C3
1505,AB8C7EEB
4004,3697D914
820,5F01FEAA
2204,4EB7BC05
7358,F6B0848F
2068,2E04666A
5341,F26BAA42
2221,5BA2D950
3451,7835A1F3
3151,515905BF
8699,E3ADF45B
3333,5D1199A6
8307,08930A5F
9683,DE83378D
9949,115C8917
6888,D158852B
9755,10A69BC2
5551,1AF5E8C0
3045,165409A7
6042,BCE61AB9
3972,E3733C5A
3581,750E8D6F
6435,9A9238B3
9810,90D4E415
9061,C07D0EBD
6329,74EC6EB9
8752,508508A9
9262,0E1C8BEC
4886,4A0235F0
7801,DA8D3197
1794,936417C0
2407,D464F713
2297,468B4D6F
318,FAE57DB4
2347,2D4C83B6
6554,B5D5997C
1790,D4A3C12C
5038,9DFCEB38
8835,9602A74A
8990,02085C76
922,97F5E258
8822,6B221096
4624,1FADC27F
3123,FC798177
2625,2D4844D6
8554,0EA3EF53
6926,BEF9C159
8691,6AF231EC
8022,602C03BD
1529,6073B0A6
4341,09F9FF55
6508,6C979391
5876,88DAEF60
6779,92921A01
2887,242E33F9
9346,FB35524B
9818,22CC5C57
1242,0F4A0AC1
4616,C964566C
7446,1E295738
7968,4E823868
6830,AECD615A
3364,C3E00B3E
2077,34036C0B
8079,52E505EE
5399,FCD00454
1194,BCFB11BA
6073,7F623BA7
414,FA3A87CA
894,9E7C2D7F
3668,B0CB58A1
676,EBD78722
5051,2F17CABD
9047,4A116BFA
3862,04717341
4518,679B70E6
61,C8F9C044
4711,977E3A53
3372,DB5B111B
1451,CE80749D
6081,8CC75196
5603,83DCE563
642,53024479
9444,0EC79D2B
3346,796F086B
2443,716C6BB6
6838,C9D25C80
9967,B9BBB284
6065,B6CBA711
5905,EF9C6129
9929,5857C89A
4235,C161EBAF
5211,E7B9B056
3102,1A27C0A7
1362,4AD0043B
5572,33980523
2192,5424486C
899,16357948
1840,7801F541
6616,A7A8A1F1
997,E6AD3072
7993,93975BB8
2152,95882E29
2582,0241A5AA
9856,0A21C5F0
4632,2FC18BF9
3821,D966174C
1951,C3995989
7776,C2C4361A
927,AD47DDFF
204,5610F0A8
3477,9DD8B919
4582,00BD0A12
7875,A8DC023B
8244,539292FE
6495,53B756A3
6712,C38E297F
3093,1E642622
1833,FBC55024
7840,CBD9B8C3
4460,99C95F84
4350,1BB0C588
6790,FEC39DEA
3953,C85E5EED
7611,596174C1
7649,B2DF107B
2948,D58CE322
8675,E0348BD3
8250,0FCEC764
4605,0D42201C
9351,61353947
4603,27E33A14
9794,3C30E457
8045,65513B10
1121,D8967DAB
7029,D73486A8
7365,97167C97
7800,46D72C59
8509,8D6189BE
1740,9D99543E
855,2B056ED1
3575,892D9A79
1941,B7A6574C
9055,AE48684B
3904,F21A7C1F
8656,BBB41B97
2978,1EE6CFE7
2496,8FA5636A
9060,4D33FDB6
1732,563318E2
4745,6A7ACA93
5562,75E80D5B
8709,99C37C45
3344,415147F0
2953,56B77C28
9903,C05321A9
7739,15158AD0
1811,7DBEE89C
1274,FF5A0973
5211,CE41687E
3778,C80D6141
1441,43A9E3FE
842,838699D2
5774,B26D391C
9487,42F4D643
7223,DCB977E8
8936,7F5B0247
5908,C38278E4
1894,755E1A07
8934,464BC40C
3773,DA60C883
4743,5F4E1545
2941,CFAFF4EF
3858,EF5D1EDC
6422,45AD11EF
1256,C1B2E55D
345,AE978DCE
9892,D0F775D3
6963,3115DAC9
4521,462FA163
126,26878501
6420,42B41B8B
9470,0622E6E0
3614,16E0A0F0
9465,2DCB5232
5730,BCEF95B6
3711,3D38714C
9034,08A09F01
2501,AE35A092
9156,A5D375EB
6213,460FEB16
6229,288DB878
954,2598F2D0
8092,F8617538
5760,4CA5A77C
9357,71BA31E4
3383,7A551CBA
7991,6D812D35
8444,036DCB6B
5781,112372BF
755,EECCE81F
3029,D8F8FA90
541,532B8D66
5835,2AE48B91
9238,9D3C15E4
2287,7065E2E7
9397,AE987269
247,96FA205C
6888,3E9E20CB
2955,0BA1552B
9918,47500AF7
9613,8AAD1379
7481,03E0EB19
4386,37222BA4
6981,94C9D693
3012,64EAF97C
9065,C5EE2681
7757,0C0C5D93
5626,6050E61B
5880,68CA675B
2704,571E366B
5823,525D06F3
5120,AD3B63F9
7433,7DBCBD7C
7443,3637695B
137,008EFFD3
3926,4E657048
7511,0ED1ECB4
5274,785729E5
6182,0045D932
1314,95B2F923
5147,9BB4F49B
1962,3729916B
9039,1A4A4029
542,E44E6A19
1138,504E7382
2839,F704E44E
8022,65E1F27D
7944,428A6CC1
811,49C13BD9
8633,9C18670B
5720,9565FA84
8304,B4BE0D3E
5993,B9930FC9
7929,ED5DDB1F
4040,4E84CC75
1438,DD0AE434
7251,9DBD1733
7035,045E4D31
5214,7BB4EB3C
9683,9454A864
9002,5EAD0506
523,FE5C5F91
1313,CE0A85F9
8567,37FF25B4
5885,76C97F37
6928,07E684BF
145,4A6EA6F7
3209,F181B9AC
2036,7B977295
9965,77714576
479,D93B0CBE
6336,782AE744
8412,C1B1C031
5568,1CF0F205
3990,D42B0E27
3434,CAD7A994
1619,0991426A
2039,554D3257
4399,50583E70
8932,46B6B780
8372,EFB6505F
2126,5C09C080
1422,049E80A6
2932,B7AE2BF9
4524,5D8F1CED
9364,EC1F8D0F
9553,D72D0081
1341,1DFE4562
1147,8828D42C
9380,48173706
8481,35E51829
4045,A6134E75
7383,292C27DA
7978,E5E242C6
6456,73869CFE
6207,15D1A2B9
2436,E919D37F
759,57251499
3386,42D33642
8612,810F6BD3
3755,5F4A58E3
5778,92BB9142
5887,C0DB3199
3752,A0C58BE5
4886,9AEFEFDF
8241,49057907
9154,0D79020D
4169,315EB492
3786,35FB442C
3116,2B19C622
3289,6761060C
8746,FFA20C32
1174,10B51D4D
6465,E368E862
5214,7BB4EB3C
561,17F8557C
5707,5BF6F87F
5752,E13CAFC9
6898,1A72700C
7091,A94F5E45
8075,353AC5D2
8828,756A741A
7451,45DA7A41
2910,1D97E0E5
8220,43E9889A
7849,0C31D9DC
1587,37EDE1CA
259,FD20B0AB
434,2DAE5FB8
5412,7F627E20
6863,0C0C5AB3
3176,04B9FE06
6055,D5B4F59C
2740,04B0D76B
3331,6D6CF9F4
286,18FC60D5
2490,A14F50A4
7474,F4E63BAB
1189,F7655DF2
1132,4228393D
6542,88FCA237
3556,FF4D1544
9260,8D775363
6811,282FA1C2
6581,37E82E5E
6497,0C3D80E0
6002,DC39B3B7
9502,FE118D48
5305,07DEE6F2
6175,A9E39186
137,3EBF3F1F
6908,ACFAFD59
5010,F327730E
5109,2B0EE0A3
7298,6BB7EE50
9965,92C5527F
651,813DE445
277,EA777134
2076,F8E0995E
8118,FE173140
7326,EBF35E3D
5724,59D2BA2C
6486,1BB7F0DF
8085,9CEC04E6
9022,53301095
2852,75DD1555
8091,13ED0C4F
1749,7A227191
1276,A83EF386
9540,EC533177
8285,D3DB5CE7
4080,C6E265FF
742,340DD897
7103,A74EC381
7160,D6993A2E
3406,3149D8B3
4084,4EF71B88
9835,36071C59
2628,761A94B0
9358,18DED2FB
2900,27DF46E0
3308,CD9E6242
9420,58A7AE22
1923,7187DB8E
6428,E0B30E4B
8422,77EB9360
1642,1823084C
3874,5D504458
9874,F93D0048
2867,81AB496D
2941,CFAFF4EF
3367,8683A4DA
3795,51EF2FF1
927,9135FC30
9073,E246593E
2487,E5D76F05
697,160ED2AB
266,1297F41B
9350,69999919
1400,CA0CC4E3
8337,7C87CF9A
7330,4E91AD88
9221,9C6528D8
1199,0940B872
6524,5B46D288
4680,1C780490
5075,CE06F6B3
4398,646F3BCE
6750,6809B59A
1278,D28355E4
6758,7E60FBE4
4226,60D5D0B3
5253,247DF518
5213,41359005
1738,735A486A
737,AF8BEDB8
6862,273C71AD
8644,0E18656F
4319,D184DAF2
2290,342F0544
4648,01E5A6C8
4842,5CF2F43E
9325,562C6085
2371,471ED79B
4253,CFE47DDE
8930,9348FA22
4310,4EEBE03F
5842,90A9CF0D
6691,D41FE3F6
8606,FDE650F6
1950,D9345F28
7783,58C7EB98
2119,98160967
9322,CF4BC48D
1658,FC6DC88A
1782,B6E777BA
811,92F55F92
3390,423BABC0
404,F91B8E61
4331,6E16138B
4871,E9037B6B
8650,C0E694AD
5734,9C283DC0
7817,BD2ABE52
8426,9667F515
3329,BA35A789
3817,AF99F2A0
659,97E04440
2378,F4E6CE7F
8406,D5CC49A9
810,DB37F9B2
1559,3A904640
2026,1A54EBC9
4936,0888844B
3039,A567EF3A
8755,3953F71B
598,4962B6FE
3951,3C2E6BFE
4855,1C3AF385
7273,29CB3B1F
1215,97139F17
5369,DC13D848
7175,39A241B4
7373,9E9629E0
244,96C2AF27
1941,C58A0EDC
6475,4575CBC3
3922,17A73ED2
2844,C7C40DD3
2588,DA5869AE
533,373C429A
7682,28C0D582
8386,4E2DD672
8584,A0C6F86D
100,038A60C2
8249,11FDD4C6
2203,0B237D80
8132,65CDF1D1
4050,CDD08EE6
5007,19453F4D
8820,52FEEAE2
8768,242A3296
4214,32DF7E48
652,D5C6D98F
8191,4B2AE802
4521,462FA163
9478,99FCCF24
8210,883331B2
7766,348752E5
8708,7129C11C
9896,D6741A7A
398,FC4D60DD
9195,1C8D40C2
5728,918311A0
9262,7B24EE91
6044,2C3DF550
8541,A01D2F98
3695,95F9C39E
3390,423BABC0
2216,1C009EAE
2638,0749F52A
9234,22D5DD79
2993,53246B65
5747,330764F5
4766,2E44D650
1835,1319FBB7
1814,F15D1839
6720,D9C2A6D3
2671,8752E3FD
4523,54702264
6517,CC9E4A31
4255,0B3CA940
5697,CF86B36F
5694,253E66A8
1551,24D1D784
9809,77781FB6
9504,9F66419A
2143,67920A04
8567,37FF25B4
5116,5477F23D
2400,03067BD9
7595,C42EBE8C
2624,9EFEEFC1
862,BDB66A05
3729,6F41D38A
3228,4C1B7266
260,407D6C16
2680,B2BCACB7
3582,E3DF6F4C
8830,E0819451
735,0E81841E
4417,C47FE072
7039,1AECB570
3904,BAF16E70
2821,0439490D
6907,B0333C9C
6482,AF9801BD
9237,76BBD81B
8185,555E772D
5318,C2756763
7283,F44CC456
5824,81693104
3267,89CCD973
4613,2F1BAFE8
8193,1DE26A7E
7647,A2421ADD
8646,D3F9CDF6
6978,B696B106
6824,24175B21
3778,06ECA48A
6786,B64681D4
8091,13ED0C4F
3596,DAB071BB
9907,E2DCC8C7
2479,8D6E65E8
7631,702117F3
5999,A56FEDED
5017,08649160
1733,C7B51731
4544,9956A9B2
3386,D72FE340
6240,F732B01C
7515,423D85BF
7800,DECAF7EB
6646,4A14F9D2
1847,78B2F823
395,21483F2B
4416,6C82EA22
4577,D6FF22B6
8971,E0A2C512
3374,BF0579E4
2515,B96845F6
9205,FBFCA9BE
2336,80EC7B0F
6298,FA16CF64
2917,2FF6C79D
2621,8DAC1062
3655,F6362BDB
2609,604F83CF
2764,B8FF8DCD
2650,F168C9DB
2702,9FD46197
4088,BC53521C
8307,4681DDF6
6451,955642AE
4263,5EA2040A
569,3F235E40
9652,F17D0E23
5455,9A42E6E0
8108,4809BB78
7654,A626D708
86,B1CAE93A
5119,484042B2
4573,8C4B6B0C
4853,249388AC
2968,85E2C86B
5189,452449A5
7923,190D8831
7570,039ED7A3
7002,883466FC
2219,17889064
7206,EE9F428B
1030,11B9FBF1
9310,C9934EDC
256,44A850E7
9665,FB17F0BD
1778,A22C6642
5873,C5A01C31
1024,68B80D51
106,732C0AAF
2781,2B7655C8
4031,61718934
1734,18242569
5968,E6C008C2
805,039D0579
8709,99C37C45
2221,5BA2D950
1036,C78CDD78
138,D0C72832
115,9B39CA0F
2024,85B77252
2562,8B5D385B
226,345CC43D
2509,D299EE4F
3539,0EE48BE3
2398,74D5F83E
3532,1AD99E93
7363,98F13FA4
8087,0CC6E7FF
3000,3072A80B
6410,0ECDC322
6313,CCA47E7B
2892,1FCECC1A
3007,C6541394
4044,62B9EA9A
9094,2EE9FD20
5422,056CC282
6680,F8E5A90B
2036,E960421F
3784,CB5956CB
9330,E9485571
7911,A5B32A55
2689,1E3AD05F
9370,F678E782
8783,752E1245
1523,A3790C42
5852,3DC68C46
3386,14CE154A
5730,BCEF95B6
9176,D2BB240A
2373,39710125
9801,F30067C1
8752,05C87314
9876,30C8F6A6
7955,29113396
4390,3C24EF39
306,0498F335
3357,DF40C170
8526,A3E2A5A0
7716,311F1E4B
2004,1D2C0EDC
8700,57950CF5
5737,5A7C79E5
294,B41F4250
8938,9AA98896
7374,6A246337
5617,E545475A
6091,4692D4B0
7119,993F1311
6678,F14989F5
3108,2115DD44
9725,1260FC85
3666,4F34C375
2079,421C4D24
4369,86497153
2142,078D87A2
5447,D5235140
5573,03741F6B
4545,D720C2B9
5267,5B156357
156,D1E068FB
5695,3D6F7226
7829,6CC0DC78
4027,F2469FBA
7185,A43A47FD
800,889CC13F
6218,85252A62
4854,A3E5C90E
4276,25DB1F3E
7777,1B77A871
3109,0A5AFD3B
2348,FDF93000
6443,A2449BCF
1629,174F8DAA
3626,64FB9A9E
9003,BB86B432
6036,E1CDCB45
796,AE5EA575
3994,A08310AE
1544,1BA9C7DF
7814,F73D26F0
4165,5C481F3F
1072,04E252EB
8222,091EF6F4
8716,C1EF78C4
9941,785436D4
7712,54085128
7525,F0DCDDAF
5597,D3629C76
9149,841F4F1E
207,38C458EC
4740,4FE8A2CE
7648,988DA92E
7606,6A7B6437
8931,788EBB7C
8260,414062DF
11,71B48FEB
4253,D0734331
5948,93C05419
870,3FFD6B50
8648,488C05BF
422,0473A104
5418,B4A1D242
2454,47804001
6310,42B642E0
8536,4A697633
5312,7445D072
2906,99A05C25
4831,85D2DCB1
3039,56E49BF3
6637,25DF6B1C
578,9C29829F
2745,8085A885
2259,803B476E
181,43862C64
6458,AEE920E2
2806,9F3F84C7
5379,2BDF5510
4781,73B923AC
3656,C2B50E53
2296,8D39FDE8
3027,D5590A7E
9964,4223E010
7739,D4882DDA
3680,0BCA4335
6262,EEEAC3F0
1554,616D2A2D
5598,F937E4A0
7205,1686E655
633,6F221CE5
7154,03BBB2D7
2303,3FFA22AD
3514,35610F95
9765,4783BBCD
2516,F328A6F0
237,072BD2A3
8181,B6EF05CE
6735,C67C287C
5547,067D191E
1013,4C926ED3
2204,4EB7BC05
7940,82CB0F82
9284,CD0AE204
6005,23DB4906
4194,011A4E0B
362,98725E54
7930,1AFD8DC0
467,4990446C
9688,94A5E39C
6280,95600707
5655,3946C53C
3658,17056F98
5179,11C04134
3005,1BE33672
4704,9C3B4EF6
5201,ACF2ADF0
6458,16A01C4B
5144,EC6A7D50
8286,1E3E4C98
7877,E0625E58
2498,79484891
5434,0798583E
5463,B1C6C00D
9666,929D6985
2131,5D8860E3
4814,D4DB66F2
4354,1692D4E5
140,DDF97CC5
9014,0F1C4E7E
3181,0D93E241
2714,5642BA94
3352,F2C55848
1559,31273D52
125,81D2FAC5
7967,5510834E
6775,EF785282
2599,354DB1BC
2517,8D5541A4
380,DCB2087E
4968,AE4B748A
2065,E5912DDC
237,AE188D87
1180,0AC20BAE
3127,14D939AE
273,F4F9F034
6209,E3ECAC89
3138,D3F8B960
347,933D2AD2
8682,257DB639
9211,D3848245
1987,CAEE5CF3
8879,6C91FBF8
7059,2A965B3D
3673,12D900A4
8044,606672FD
3747,ACDD0E34
5259,F5C4A227
9638,BC084FED
2772,289BBBD4
5939,7C782AC5
8762,BA014BFF
7148,4C60AD24
4019,854021BA
9733,673DA0F9
8984,F0651214
7450,EFFB8C93
520,CA69A9C0
1019,F03E9ECA
9896,80979F3E
9363,48B870B0
8885,2D83BFE0
9812,8C4B7DD8
7286,F49EE9D4
7159,B9DF5C43
7580,0DF03E6D
6034,0C2C33B1
6326,FB3885F7
8725,1C9266AB
9149,E62B41A3
5389,471D93FE
6716,BC5BE169
1602,09C435E2
7254,72FCAEE2
2420,50F03672
3252,AEF3B9A9
9042,F14746F6
7329,A292EDF7
6125,6CF7BE1E
5982,8BF0CC06
2835,5FD24664
3039,287DC072
8941,00D901A3
9804,9E071BD2
8573,6A0C95AF
2039,E6C1E9A9
3045,0503DB1C
5939,232E9839
1004,2085E7ED
8460,7789216D
4382,B1BA4FAB
6960,B63163CD
9698,E8049A0E
3513,288015CC
2993,B5D02138
5758,2CD930AC
