id,senha
138,D0C72832
139,C009AAB6
140,DACF7666
141,DFBDEAF9
142,7ECB662B
143,5403B608
144,7522F671
145,44E68B02
146,7ACD7902
147,11837FC8
148,1D19E730
149,69EFA5CD
150,0F075664
151,0BBC2C0C
152,0DBE7015
153,92473F62
154,CE772BCF
155,5F02EE25
156,D1E068FB
157,4E9A380F
158,7C03F685
159,B4B81FEF
160,B60D5922
161,F361C957
162,D806954B
163,3B78E999
164,554A6149
165,D0692FDC
166,3F3D2EDE
167,772174BF
168,E9205C1B
169,55E6D1D7
170,328D896F
171,169DE4F4
172,DD760199
173,081E626D
174,35259D5B
175,DB3B8646
176,9F68EFE9
177,E03BBF2D
178,4B923D73
179,C1BB4927
180,ED98ABD0
181,43862C64
182,D1686710
183,D3976EC8
184,34C546AA
185,9AA587B8
186,59CE6466
187,1D2F4EA9
188,657AB98B
189,F8347ABA
190,1C2907FD
191,7BBF2D45
192,0BCD1205
193,05A96F8B
194,1A3E4926
195,3044BAAE
196,3AB693DD
197,79C32517
198,9742F1DE
199,B2D74266
200,BD34FD4C
201,F8B60D20
202,AD5DF6AD
203,292012BC
204,DDB5F3D3
205,37F4038F
206,EA54E3A0
207,0D8C4691
208,281745EA
209,85D30AE7
210,02959C0D
211,6B1272D7
212,A4F0C7C9
213,D8CD5871
214,E5EA1760
215,F33DBE5F
216,0A18A121
217,D35B68FC
218,D7C84C4E
219,B812FF22
220,36335932
221,04A768AD
222,F7B47932
223,499F846C
224,2269F063
225,AD810139
226,B1E25FBE
227,89B864AB
228,22D820A2
229,7DC37392
230,BC874BBF
231,9EE80D2F
232,3770A667
233,B6E3D7C9
234,4EA86410
235,74EB32A1
236,307DE21D
237,AE188D87
238,1A477D83
239,21568D09
240,E84587C6
241,EF40F6E3
242,D88FF8DA
243,EF279D39
244,96C2AF27
245,0EC6CEC4
246,3C6A96C2
247,BDAB521C
248,F085ACE7
249,5F374D4B
250,7BD0C794
251,D5659534
252,15695BD9
253,7BAA295E
254,E1BE3ECA
255,D1788BE7
256,E0BD9762
257,79F5AE9A
258,11785C65
259,FD20B0AB
260,407D6C16
261,796A7FB6
262,B79F9F6C
263,BBFA42A8
264,BAF88D2A
265,D2531A21
266,190C5130
267,346AE079
268,6E954C15
269,3D7E14E4
270,F41A1E65
271,BB50A092
272,547B5429
273,9F390C64
274,7A795FD2
275,EBC984FD
276,3D2DEF2B
277,EA777134
278,FDB78004
279,3F11B9BF
280,EE038356
281,72EEC876
282,17757E87
283,FD2BD559
284,E34A3213
285,7F8D2475
286,EBDF8583
287,111E945F
288,EBDE2AEF
289,00E795E5
290,25E9BD20
291,9168EE50
292,2F27E81D
293,E727A306
294,B41F4250
295,9D25CF0F
296,0A22DC52
297,2B9129BC
298,0AEA0892
299,BB98CE2D
300,BE844539
301,47832CD5
302,408B1578
303,1CECB94E
304,61578601
305,CF1A9212
306,1183BC74
307,1A92B76C
308,031A32E2
309,973D459F
310,2B2F4988
311,EE98225B
312,7FB5B2DD
313,96D2B06B
314,45AF6A21
315,B4AC0D47
316,4A835AE1
317,FCA50D55
318,B0CF1EF7
319,3BBF082B
320,43207DB6
321,78ACBBCB
322,64874E29
323,4D9A144E
324,B93D53CB
325,FA6BF2D1
326,C0E77053
327,A4CD5DC0
328,3092BB71
329,F50DD8F9
330,CAAD969E
331,F1500C46
332,83ECA4DE
333,D9EC50A9
334,0E754C39
335,B628B86C
336,0CF92A6B
337,A3648323
338,EE2F1F53
339,A9AA6406
340,44B7141B
341,9E9A0B10
342,8D29352B
343,F7424B55
344,25061E28
345,AE978DCE
346,B0FD8C80
347,933D2AD2
348,DFA0B109
349,14F6C8EC
350,286DF2EB
351,EE7E086F
352,353B952B
353,EFF7114C
354,83F21BA3
355,80E73C40
356,ADE1FFD6
357,400BFE6A
358,E5E05513
359,444A0B83
360,2343A695
361,0DF71F5C
362,D374338A
363,0B18A901
364,35EE3E9F
365,BB207488
366,B9DD827C
367,AF288530
368,2D96CD9D
369,C56F659D
370,1E347CB9
371,4E7B27C8
372,CF622BF6
373,87D1142B
374,D6ADCDDE
375,69AE793B
376,E34E5A9B
377,C083B250
378,F1603143
379,AF16CEAA
380,6680BE5D
381,F38C260F
382,D165A272
383,C5224EB3
384,41558F65
385,42609182
386,F271FFA5
387,16397426
388,4D9A3EA1
389,95EF349A
390,15BF6A33
391,A092F24B
392,A151A11C
393,68CFCC14
394,F18056DA
395,21483F2B
396,C5FDA271
397,7CB417B6
398,FC4D60DD
399,34AD0F92
400,0BBD0C5D
401,77C33D16
402,47F2A986
403,D3A55BEF
404,F91B8E61
405,0DE47335
406,503FAAD6
407,E59CD895
408,77F0BF10
409,65204B50
410,C12714AC
411,D7D14359
412,E2B2B0E6
413,CE8EB9A0
414,FA3A87CA
415,4915FC8A
416,D262C1D0
417,BCCEF0D2
418,8B5269FD
419,553C6E50
420,C3BBFECD
421,CF3020A9
422,0473A104
423,1005B070
424,5194A36F
425,D0CAA7DE
426,5017D82C
427,E7044476
428,C21066EA
429,8006FD82
430,C8434F81
431,91B1065B
432,441C1F0D
433,E1BCC94C
434,2DAE5FB8
435,8977890B
436,F88656D1
437,7E2F260B
438,969FCC87
439,1629C6FE
440,8D81A98A
441,3AAA8F8D
442,A02EB175
443,8BF34083
444,4CF67F26
445,96BA9D50
446,083D93CF
447,E4B67821
448,2BFF865A
449,A51ACDE4
450,9D4231A5
451,6FC21703
452,B061179D
453,9DF100DD
454,76EEC005
455,6C936897
456,46DCAD93
457,9D316901
458,9E6EC7DE
459,1D4CC394
460,49C3F027
461,F21C764A
462,415E2FAD
463,720C0ED0
464,D91F6F07
465,E3DB2716
466,EF5B1EC3
467,6D8268E4
468,B1985D16
469,9EB03F75
470,B7ABAEFC
471,B437DB2B
472,BA76D8B1
473,B4A22EE4
474,46052388
475,77D5FA1A
476,8AA21F08
477,2C494D5F
478,73ADF027
479,D90FC0BE
480,2C29E9FC
481,7E8D8EF9
482,026720DF
483,05F2D840
484,D2CC226B
485,1ECD5992
486,4B93D6D8
487,469E15F0
488,36CB9CE7
489,0CC45BE1
490,E3D5B071
491,1828B07B
492,94FD4A3F
493,15423189
494,BEDD128D
495,435E0B73
496,0463ACEF
497,04D10CF5
498,E41DAF2B
499,467AF4F7
500,886F610D
501,57C7123D
502,4BD3A6C5
503,68717CA9
504,4EEC35BC
505,51E67224
506,7FB87FFE
507,75736CDD
508,41C4E66F
509,DB6160C9
510,F848CEFC
511,6505E506
512,F672D2A0
513,69AAA13C
514,743B587D
515,AE4461EA
516,B3A73641
517,DB226D9F
518,8CF87901
519,6B294E02
520,B387107A
521,F2B715EC
522,842FFAEC
523,FE5C5F91
524,56F6ACE0
525,B125300D
526,496C1A98
527,B7E179A7
528,79F65028
529,DCBFF752
530,E37680C6
531,610F32B4
532,0ABB4F2E
533,373C429A
534,33A598C4
535,9AEBBE42
536,C27CA4C2
537,EE50285B
538,28FC74A9
539,5C0B878D
540,889E264C
541,532B8D66
542,C74838CE
543,6FFE41C4
544,593C40BB
545,5A9552B7
546,E9E6AE5B
547,9DC93E82
548,51462B46
549,EB91EB3F
550,276E9300
551,30F71BAB
552,9C0BA9EE
553,B784A373
554,BFB693BE
555,ED4352B7
556,91CD0484
557,3CAE1ED7
558,9C11D147
559,E0F64ED4
560,8889311A
561,2536283E
562,DBACF89B
563,D1F8EFF4
564,A2F6160D
565,4E043B25
566,62EB811C
567,CF258C1C
568,6C685CD5
569,B59966B6
570,AD961727
571,2DDD99AF
572,CDD85FE1
573,26AB3160
574,539FC197
575,7355E76A
576,FC631B1E
577,5B09E99B
578,5FCA1B3D
579,1AABE484
580,650ED709
581,CE05B740
582,8A5E6B0E
583,78161BAC
584,C9B60BD1
585,EE739706
586,D1D52AF5
587,E49BBD48
588,65CC39FB
589,8D3CFCDE
590,7AFE8AD8
591,61F4E067
592,3A8D63B2
593,2B447EFC
594,34CEBD97
595,BB14179B
596,A24CB74E
597,F0023186
598,4962B6FE
599,C59C7089
600,65658721
601,0A936EE4
602,5D80B3A0
603,80A5C757
604,76BBC240
605,2B61E3E7
606,E9E6EDAB
607,3597C1ED
608,2D622241
609,36837215
610,363A0C27
611,A4AE2FC5
612,51898DE7
613,23EEDABA
614,24155089
615,F812A0E4
616,BA106745
617,4A370537
618,38E9DEA2
619,FC4D6C0F
620,2537D8A8
621,9E0F3C2A
622,8AF0B846
623,B0DD83D7
624,6D1099F1
625,10FE611B
626,9A996CA4
627,C7AA800E
628,82598665
629,8AB8F287
630,1C0D298C
631,1EDAD988
632,537C4342
633,FFB2AA3F
634,1B232F27
635,CAF80F5D
636,FA11CDEA
637,A0407DE5
638,39B7BC98
639,110E359A
640,1E78E056
641,451FC5CF
642,53024479
643,A5AF5E7E
644,83184AB4
645,042F5201
646,9C016D35
647,2D56ACDC
648,6B6E5008
649,82921520
650,0509F6C7
651,E20EBFD4
652,D5C6D98F
653,9368615D
654,A64FFAFB
655,DF58BE2F
656,CD8142A9
657,6D021397
658,3689CD33
659,97E04440
660,30C669E5
661,226E510D
662,A434018D
663,13C4129B
664,9F810DAC
665,9B14C3E2
666,47D1431E
667,5F307BD1
668,33510C5E
669,E3700F55
670,8CA007A7
671,50B21D23
672,9CE3A98F
673,5EC6C145
674,C13F731C
675,B18F4EC5
676,EBD78722
677,DD9632C0
678,793A8659
679,1D474426
680,F790E1A5
681,77E13391
682,1C064AF9
683,B8259E5E
684,27ADAA73
685,4CAF09BD
686,A77A916D
687,D1B023A7
688,3A619491
689,76B69E5B
690,96345EDE
691,86786150
692,FF11BEDA
693,261B4F04
694,52125477
695,384D14F4
696,CD05E1F1
697,160ED2AB
698,33F26AF6
699,F6ADA7B1
700,7454EB6D
701,32EBC2E2
702,69A80073
703,5D31E162
704,1517AE3A
705,0A11E91D
706,81B2423E
707,22C08245
708,02F69ED7
709,B3FA316E
710,55A86EAA
711,FBFF15E1
712,4D5677F8
713,DCC236C5
714,1DA75CBE
715,7C71BCCD
716,73716F2F
717,5C67283A
718,4F0FA8CF
719,9AF87C6C
720,A5C5B4B3
721,E734855D
722,DA3626F8
723,41AE6945
724,2B1CD25E
725,D0718C16
726,ED69F238
727,C9A55D9E
728,7C3403D6
729,F3E31063
730,AC716F25
731,B292308C
732,70239D0A
733,44FA0442
734,709AD94B
735,0E81841E
736,939C11BA
737,BF1207EB
738,AB81B3FC
739,AE7B0BCF
740,AF8C66B8
741,E1293769
742,8C7D0DE9
743,FA1C16E1
744,B0D0914A
745,0F29D8FA
746,FC1B6179
747,656306F8
748,1D7E93CD
749,3F10B2EE
750,F75FE0E7
751,94896203
752,6887B89F
753,D31EFFB6
754,9124EB0C
755,5D2DA401
756,01CD5F0B
757,689B075C
758,F6C3A0B4
759,57251499
760,A6B1244E
761,FB284A6E
762,CA61AA19
763,749A7524
764,28FB3F40
765,FECA23E8
766,F787B55E
767,2A9D2909
768,DB003E0B
769,3477EAE7
770,77A5F319
771,AA6DE3E3
772,CC62CC63
773,9766A650
774,4EC1DB72
775,5DD6A8AB
776,656BCBAE
777,DD423769
778,42AAF732
779,0CB40963
780,33E8A6F6
781,31FE95C5
782,2F49378E
783,A6EACF04
784,92DB10B7
785,19620B83
786,F02A9479
787,255B9F85
788,8051CBDE
789,B8B5AA69
790,66704D50
791,757076AA
792,41B55D84
793,66EAD79B
794,4FECD12C
795,2D54BCC9
796,A6EF631E
797,FC486E0F
798,A93589EF
799,73168EF1
800,D7FE2D6F
801,FB4E836C
802,3EA2D6C3
803,321AF802
804,7E9A9BCA
805,BCE0C0DA
806,93E69EFF
807,08C23084
808,87BE2E78
809,A0BB4D0D
810,5805D114
811,64DDE620
812,6042A8B1
813,A18049F8
814,BACF97CB
815,19101995
816,6505B1A4
817,494D8595
818,82FF2891
819,74F0E245
820,EBF9811E
821,88CF8A9D
822,3F713CCD
823,C5118573
824,83B6211E
825,17856E57
826,72BAAB57
827,A661832F
828,07D478A3
829,9EA7B033
830,74C285FC
831,5E1666A2
832,4DDCF584
833,0BE53939
834,A6256B91
835,9CB4A92A
836,0ED388D7
837,9034B7AE
838,A5A00BB5
839,0933A894
840,118E58D7
841,49FAD2F2
842,9FB28D0A
843,8962810E
844,F8C332A1
845,D12F1B19
846,329CCFA4
847,F155F711
848,67DD52E8
849,B3E3D7F5
850,057F3F74
851,BF64603C
852,79085A04
853,6C82FB6C
854,0040F307
855,2B056ED1
856,9E986C79
857,390AD6EC
858,84A1C493
859,40E1E18B
860,9356292D
861,1DEB5540
862,BDB66A05
863,C96064CE
864,E6D3CE69
865,3C3612F5
866,C3EA9979
867,5D35A936
868,56AB523A
869,7EE6BF49
870,BFD84FB6
871,655A80C8
872,EA394631
873,98E262DC
874,B7FAC538
875,6A6D4C79
876,2C3BACEF
877,E628A3C2
878,BEE87CA0
879,0B44B8D6
880,C0751AE3
881,DA50A8C0
882,87F8ACD4
883,8BEDCBBA
884,A84B969F
885,1F4C7D36
886,B400E618
887,171FE2A7
888,A6DF974E
889,31C4DF73
890,15DA9A92
891,FF5369DD
892,4028E53C
893,298E5D64
894,9E7C2D7F
895,24B694E0
896,014EA216
897,4788D481
898,CB008057
899,16357948
900,228AF8F1
901,380DD1C8
902,FA0B9A38
903,E8BE1B03
904,CAB28E47
905,B39276C8
906,C8EB7765
907,207C581B
908,F9436ECD
909,03550FA3
910,F4417A70
911,A375C175
912,AF4679F4
913,8AF5AF16
914,79E13E45
915,4D47A928
916,59AC1A2D
917,70EAABA2
918,55788BA3
919,DF72220C
920,E0E4AEFE
921,D15D1105
922,97F5E258
923,19CF86A2
924,949FF8C9
925,C61BC89D
926,17815FAB
927,AD47DDFF
928,4628801F
929,D3D12725
930,27D0EBB4
931,641A274B
932,07F479F0
933,67BB985D
934,CA8A97E8
935,65381904
936,2635BC5F
937,E87D822E
938,7CA5F894
939,27B928BD
940,E7587C30
941,A6A2F005
942,0E56A0AD
943,A1E366AD
944,2598669D
945,BE07F62F
946,FED2930E
947,0443EEAA
948,9F898224
949,4C95FADD
950,EB7C2453
951,5242C1FD
952,FC6BE7F0
953,6CFE541C
954,2598F2D0
955,137E83C5
956,4FA3ECD0
957,A2C44AD0
958,406C508F
959,19FF8647
960,06973D18
961,F5D6624F
962,1C645E54
963,523971F1
964,EA6A77B4
965,D6E6DCE8
966,3672DA4C
967,45162F65
968,9E9657EF
969,DB9713CD
970,A0441929
971,9CB3289B
972,2A18C10D
973,5C543A9F
974,DB0DCC42
975,6110A49E
976,528A5AEA
977,2C0CFB16
978,9665D6A1
979,EE631BC1
980,CAAB4C18
981,204A1241
982,A666384C
983,3EEA6E4A
984,05E58574
985,1365F7FB
986,8093FB6F
987,A8389AC8
988,44081C5B
989,9E3BE888
990,F1B9A68C
991,50872C4E
992,9AC24505
993,B37FB5F8
994,512DCEF0
995,4D263465
996,443841FC
997,E6AD3072
998,01A0575C
999,A5367BEB
1000,7B423801
1001,501E4521
1002,CFA1535B
1003,2DB26D75
1004,2085E7ED
1005,0DD467CB
1006,6BF67783
1007,45FDC003
1008,3F49CD77
1009,7142C3EF
1010,229F4FEA
1011,7A2EC75E
1012,74B12BE0
1013,4C926ED3
1014,528BE718
1015,621C6ABA
1016,3FC28A0C
1017,9C18C8A4
1018,3E92EEAE
1019,F03E9ECA
1020,94F7A42B
1021,671290E9
1022,1D5AA0DB
1023,D3819389
1024,68B80D51
1025,46435248
1026,6DE05543
1027,91549B6D
1028,FC9A09FA
1029,110770D5
1030,BBE2AD66
1031,F1FF83B6
1032,A9DA9B8C
1033,548935A3
1034,61D1DCE8
1035,4BD5829E
1036,D478466A
1037,FF001405
1038,8976AFD5
1039,FBC64198
1040,4F910F93
1041,BC87564B
1042,0949AFA2
1043,0B6EFD4F
1044,FD073645
1045,6C234DC5
1046,C6010FB2
1047,075FD7D7
1048,DB803A88
1049,37B50768
1050,218E69B7
1051,C5056D35
1052,7B7A4FD9
1053,293E1A0A
1054,FCE1D0B0
1055,6612FC0F
1056,43A93703
1057,0226573E
1058,C5262D8E
1059,9BCBA724
1060,699C5E29
1061,19CA6248
1062,BCD344D1
1063,B20518C8
1064,9346444B
1065,CD8B570E
1066,61054724
1067,1280A93D
1068,52BFF342
1069,996CF4FF
1070,53E5D9B0
1071,5AAB1814
1072,64B9049F
1073,C87CB9DC
1074,52CF974B
1075,963167D0
1076,B2AE9FDF
1077,3D6EBE80
1078,6031D310
1079,02BC64E1
1080,4E75216D
1081,1872FF0C
1082,FBC1D7BE
1083,76D3E3D7
1084,154C5A21
1085,BDE6FAD4
1086,1E2542A9
1087,599A893E
1088,C838A9C6
1089,3843E398
1090,32BC4E94
1091,C83D8E74
1092,37595618
1093,BEC40B06
1094,DBF2F455
1095,EEF26C70
1096,3B79C187
1097,2C082E9B
1098,D8294EEB
1099,1117C775
1100,B3D39973
1101,5DF5D4DD
1102,8679E91A
1103,970DAB86
1104,82E1BD09
1105,11A3BEAE
1106,9A168962
1107,B9073A5F
1108,569640B2
1109,1AA777AC
1110,5162C861
1111,CD00E84B
1112,A286C919
1113,EF4E6ACE
1114,D0CE5F9D
1115,030D7AAC
1116,7BF27E6E
1117,5808AFCC
1118,8C5CC628
1119,138A92EF
1120,C6391DFD
1121,E76061D2
1122,F8E95E9E
1123,52E90E0C
1124,9EFE34FA
1125,7205C531
1126,327B6F0A
1127,A3FE0FDF
1128,F41610DA
1129,96F95145
1130,C3E75F09
1131,87B40FE3
1132,4228393D
1133,5612CCCA
1134,8AFA9337
1135,352D0F5D
1136,979D248F
1137,F2D9A7AF
1138,504E7382
1139,61983079
1140,D62F2A6B
1141,D42FFBEA
1142,01E86BCA
1143,A231F1FD
1144,994CCEB6
1145,8272D865
1146,DAA8E497
1147,9CC827B0
1148,B2818F63
1149,53453FFB
1150,FDA635D7
1151,6E1DAE33
1152,15AD46BA
1153,E6E9C691
1154,39455A3D
1155,F1553362
1156,0B987628
1157,5DD44D88
1158,594448DF
1159,EDBA1957
1160,0BADF717
1161,297BC804
1162,CF376E8B
1163,9C500001
1164,F4862666
1165,8C72F7AE
1166,9D27D997
1167,F027CC5E
1168,C9219756
1169,85B48EBF
1170,35BF76C9
1171,0A95EAB9
1172,1513C692
1173,981A210A
1174,10B51D4D
1175,2DDAFC45
1176,89E58180
1177,CD172F97
1178,11580FAB
1179,A92F8AA0
1180,0AC20BAE
1181,135E678D
1182,7AEB2FA4
1183,3E940F1D
1184,B9699010
1185,D4C0DCF6
1186,A46A368C
1187,F29784F7
1188,8BE828C6
1189,F7655DF2
1190,85125AAE
1191,CC57154B
1192,6B888680
1193,10274E99
1194,BCFB11BA
1195,E3B34EC6
1196,68AC3FBD
1197,144178CC
1198,3658A5E8
1199,0940B872
1200,A09424CE
1201,F57EF57A
1202,7D58729C
1203,F0046EF4
1204,14C8BEB3
1205,9B4F0612
1206,CB5852CC
1207,86D82AA6
1208,B80E5D9C
1209,5486D37B
1210,9674A4B4
1211,5772ACFD
1212,5A66796C
1213,0B7A0E51
1214,234D3886
1215,1B8837A8
1216,4FCF3CA7
1217,AD13C8DD
1218,5D4F0AF2
1219,926F6FBA
1220,1983D745
1221,16954F31
1222,4D6D53F6
1223,C0DDE29B
1224,781449FE
1225,CF0263CE
1226,461CE78F
1227,0F9795A9
1228,B1908499
1229,990E2CB9
1230,73F949C4
1231,85102803
1232,EF4CE7B0
1233,D37D52AD
1234,36F4C09A
1235,006DED28
1236,734D2A93
1237,8B01AD8C
1238,65354B19
1239,B64D191B
1240,15296911
1241,328DD9FC
1242,135F7F59
1243,300AD69F
1244,DD789A7D
1245,E54D4180
1246,BA024543
1247,CA10C9B8
1248,61680A0F
1249,B1A608E7
1250,085FE6B1
1251,9EC16B0A
1252,E3B83D31
1253,FE0BF5B7
1254,CD4C7A8D
1255,B71D57DC
1256,C1B2E55D
1257,D07E066F
1258,2A360F8B
1259,9432B90F
1260,D80BFD3A
1261,3F0CCD0E
1262,1D4F1AC2
1263,4B869039
1264,548E8CBE
1265,D1D26ED8
1266,4E9CAE70
1267,3A4B890F
1268,6D7BEA09
1269,A7605D08
1270,05A70ECA
1271,E49F28F2
1272,A7234D82
1273,1F2FFFB9
1274,9B162F8C
1275,ADE5398F
1276,A83EF386
1277,5302F4F2
1278,D28355E4
1279,162355D6
1280,1014C0B4
1281,A4B5ABC8
1282,EDD15ED3
1283,B85F1CF5
1284,27D9ABDF
1285,54713703
1286,133EF517
1287,393892EE
1288,8C7C7D72
1289,FC2B3712
1290,0AB773D7
1291,323B24AC
1292,01DC68A1
1293,71BA8838
1294,402BC0D5
1295,E6BA4CCB
1296,029FA6F6
1297,7003D0FA
1298,9E7903FB
1299,3D128432
1300,E747A4A3
1301,9CB83909
1302,565EDC9E
1303,BEDA7625
1304,24EA7F54
1305,BDC85DAC
1306,1E407034
1307,B4B4843A
1308,13DF4DBD
1309,296E67DD
1310,7DDE9175
1311,EA9B469B
1312,89FD55F2
1313,EC39852D
1314,95B2F923
1315,3F9C8396
1316,9822A7CA
1317,7BF71AEE
1318,A7E0DFBD
1319,AD6A6F1E
1320,6706C46B
1321,C1C0B322
1322,40C08329
1323,CD7BB325
1324,0336708D
1325,D2FDDF9C
1326,94ADBDBC
1327,04BB45A9
1328,55D3F8EE
1329,87E3A008
1330,70C6CAD2
1331,DA3EF95C
1332,9A44C6C7
1333,28188727
1334,221FAAC8
1335,370B99FC
1336,84126A03
1337,2F8162BD
1338,8B08C516
1339,1016759C
1340,AD4B864B
1341,EB19BF6D
1342,8D4B3F13
1343,6CC23A30
1344,145E4195
1345,C1F84B22
1346,1386DCB5
1347,D970F0CB
1348,157521EF
1349,BB2B03BA
1350,5393C759
1351,BDB4320D
1352,CFBAB57D
1353,B70B6F35
1354,18E16FB6
1355,8EBCA482
1356,9ED08414
1357,255552BD
1358,75853E30
1359,8FA083CE
1360,D646ADEC
1361,192CBFB6
1362,F48DB7F4
1363,97E3858C
1364,4F9251E2
1365,D7327806
1366,1E6DA8A7
1367,384E3A8B
1368,3DB11657
1369,C15AD127
1370,6ACAD965
1371,7F0CAE94
1372,D0E06C90
1373,A280B04A
1374,E28BBCAC
1375,7F4AF628
1376,572F5850
1377,6D7E3BB2
1378,AD63D100
1379,E9283E2A
1380,1A3277F1
1381,28E54436
1382,F49C5405
1383,EA545B17
1384,C31788AA
1385,64C07C68
1386,FEDAC598
1387,EA87792A
1388,338FC0B9
1389,216E2727
1390,C7A40F1C
1391,0C24837F
1392,74544C39
1393,02E78CFC
1394,7ED40B8B
1395,0000A18C
1396,AA808292
1397,1A8F503B
1398,24996AB5
1399,FA2D0C51
1400,CA0CC4E3
1401,391FDE22
1402,5732066A
1403,F53C5E5E
1404,03BC69D5
1405,9CBDF310
1406,5A7F5773
1407,40500006
1408,92BC9103
1409,4A1BD3A2
1410,4441222B
1411,D8E989ED
1412,65857D6F
1413,0A29A445
1414,C0859FED
1415,3D2D05D0
1416,334DC4B7
1417,3E8421C5
1418,3E63AB54
1419,F38128C4
1420,769A452B
1421,FA3F149C
1422,049E80A6
1423,DDCFB116
1424,F6BD1AE3
1425,36D97BF1
1426,C7B2EBC9
1427,C27A9F00
1428,7AB65598
1429,65EFCD19
1430,294FF3C2
1431,93B3176E
1432,0FA5F1C5
1433,6CAD0545
1434,1079F61D
1435,D8C67801
1436,C5D98C34
1437,58C5354C
1438,FB0D809F
1439,8BEF0FA4
1440,0371E803
1441,CF00A7EF
1442,9FF87189
1443,432067CC
1444,D6909D53
1445,BF7B48A5
1446,3E8BEE02
1447,BDADD7AF
1448,81BA734F
1449,F90ADA83
1450,370D527F
1451,C343799D
1452,7889CC11
1453,6E7F9BBB
1454,A7DC3AAA
1455,4838020A
1456,B8CBC85E
1457,D62AA125
1458,A288A54D
1459,590010C4
1460,05A96EFC
1461,D3B1321A
1462,F6FCBC6D
1463,3C945D31
1464,D82582F4
1465,6929FF2F
1466,94F27CFA
1467,430E2447
1468,DB712ABB
1469,8710D13C
1470,4455C236
1471,01599F2F
1472,CF0BCAD2
1473,0BE07F2C
1474,B51F025C
1475,FF90737D
1476,878F9DE7
1477,FC64EC72
1478,6FFDD510
1479,1581C104
1480,4E460206
1481,57D2B9E8
1482,CB740403
1483,623BBD58
1484,DC6C17CE
1485,19B8205B
1486,EBE988CE
1487,955E2F0E
1488,7B2DED57
1489,6433A13E
1490,F9260CF8
1491,1F1C8A88
1492,AC6A45EA
1493,7F0BC2DA
1494,B19E8C7E
1495,7E44F3AA
1496,46707A75
1497,D6969FB5
1498,01CCA478
1499,47DB33CE
1500,0006A2F0
1501,92E7269F
1502,640E9263
1503,28BECAC9
1504,3FA8E35F
1505,DFFFBBB9
1506,F3393FCE
1507,074A8ACA
1508,551A601F
1509,E4B67009
1510,5C655D52
1511,B628B3F0
1512,415FDC7B
1513,D1D73122
1514,0CEC8E91
1515,5BDBE85F
1516,217602FD
1517,646D1068
1518,79CD3184
1519,E2424F14
1520,D40ECD32
1521,72B87127
1522,9E7EA0C3
1523,7A97D25F
1524,5616D994
1525,A508F0B2
1526,C14EFDB6
1527,2798B13B
1528,EC7B9A5F
1529,5EF941E9
1530,9B5497BE
1531,68372DD8
1532,2EFD26C8
1533,A3B61965
1534,71C886BB
1535,E82F284F
1536,B22B1E02
1537,E2E78F37
1538,B652E8DA
1539,2BD2EBBA
1540,32BF0ABD
1541,284961AD
1542,0A62BFA2
1543,ED23DFEC
1544,1BA9C7DF
1545,2AF2F8FD
