id,senha
3231,0833C4B8
7309,95677BBA
1976,099C84C2
7685,6D0E6A08
7149,94D2510D
1931,51F7A810
2561,B5002CFC
405,0DE47335
921,D15D1105
7219,57DAEA98
5672,71E1E259
1874,6BBCB81D
861,1DEB5540
4039,2E31C40E
4755,C2A01CF9
6452,F7CC194B
9468,E72A6E62
2155,DA38B3F8
4527,6BEC2BB4
2962,08ABC687
8308,2F63DCA7
5732,72454F40
7488,AF1122EC
9684,C9F16839
5349,5A121C0A
4480,314E64D2
8874,F8A3B8FD
8065,FE289CB5
2551,20AA76FC
8919,7BA208A4
2162,EBB963D4
7258,86BF3506
8588,83436C78
4384,27021517
333,D9EC50A9
5284,06207035
7292,BE551A5C
1314,95B2F923
4869,BEC27DD4
1519,E2424F14
1820,84EEB1F9
1670,84A73797
3138,D3F8B960
6333,2D7FE455
5838,0FD703D7
6488,ED4EFB66
7380,53351494
121,AD0638CD
7174,00B2EA2B
852,79085A04
1295,E6BA4CCB
1830,3A1E38B1
1831,8A994978
6917,7B68BE24
6512,DA9AF159
9196,6446A974
9367,F0D9866D
1623,7B8AE329
9106,6996C410
1584,901B797F
3439,6DC54E87
9457,3E354E50
8853,507C9A13
6065,B6CBA711
7213,4C850E2D
6661,F5389E8B
292,2F27E81D
1666,1234EA23
5579,4B1B0B4C
8575,D3EF819B
8771,A2EB9B32
7789,C8C33362
295,9D25CF0F
2847,629D3E3A
8602,D38B367A
9794,46263BE7
7653,6F3E35D1
832,4DDCF584
8192,E2157F15
9570,AA6EDDC0
5992,D3748F74
9454,53D2D23E
7963,EB653754
5140,2D12A899
7168,F0810B52
6968,8559AACA
4502,0EEF7F17
6363,B35B26B9
9378,E3019E0A
7060,43C0525C
4746,42D05B33
5294,ED8F3ADD
6922,C6945BFE
6435,9A9238B3
39,CAD6E093
3560,44ED185C
9309,01EBE077
3477,63354FE8
8475,655D97AD
6356,50F8D1D5
3317,590007FE
3327,15F4DE9F
4770,54271620
7698,02F0F1B4
9542,38E8810F
7128,DC2FE4B4
6889,7B8CED8B
6376,FF02BA33
1424,F6BD1AE3
5099,F24D0B8E
2695,2A083869
4112,0811F8D8
851,BF64603C
4914,3E30280F
8151,10581605
1047,075FD7D7
4884,B49F3FB2
6346,8A018A70
8681,01C2A2B0
5318,C2756763
5432,9D5C268D
5486,6530C708
6498,63368F4E
3201,0AEF72C8
9311,AD4DB71A
3781,BE734355
3395,747D3BE3
6459,A5576402
6805,C70805AE
8895,A51252A3
9313,1172D792
8604,CC3794C6
4181,90885BB6
681,77E13391
8842,DA4EBE31
6876,FE181671
8199,AC1E50A0
541,532B8D66
4612,6E38AA64
6353,C85F17F4
8714,13F6CBE6
3443,F8A80C61
9824,EAF68F67
8773,BC0D7EC1
3414,21EBD0DA
6646,4A14F9D2
3786,FB9BD5EE
4390,3C24EF39
5585,58A1E2E3
5453,92ECFEF3
5559,AB0CB1D8
8226,4A98AE7F
3900,2EC69E5C
7600,89E6C41E
3486,37F76AD4
1744,4294CF5B
1060,699C5E29
5090,D61ECBA8
6098,25610FA8
759,57251499
1498,01CCA478
8125,A4F0EBCA
7172,B4A43849
6489,5869E514
5528,0DC163B3
326,C0E77053
3533,9D5077CB
50,84F0ADFA
2716,C8B15D73
8128,A0175942
8072,8012AEA3
4028,53F889AD
9208,66F32DD4
4011,F15DCF57
8156,313FF38E
9579,22250270
3536,E7992F0F
9940,455EA6ED
1247,CA10C9B8
2449,D6C610A9
2355,475FCF33
725,D0718C16
3687,12D65AA9
7693,11E3A627
506,7FB87FFE
3682,73EEFA10
5873,1469B5C2
1379,E9283E2A
5254,8F516E71
6525,BA5EAA64
6741,9711D20B
8124,DD633EDC
5555,724A2F41
2754,AA41FF42
9474,F6C27DCE
4378,696633B2
2750,4D768169
5757,41AAECD3
7924,7166EEA1
9156,A5D375EB
1827,B31553BE
5105,A9B9D973
3381,96E656AF
2532,6788E4BB
3864,5D19ACE6
381,F38C260F
1114,D0CE5F9D
5281,D010A0A2
3929,6D2F3FE3
8096,8178A977
272,547B5429
8766,39CF954A
17,25DDE71B
1291,323B24AC
2229,82BEA984
548,51462B46
8396,98561F9F
2582,0241A5AA
6162,0B1D8254
9821,02F00A85
5577,71F83ABD
8649,FE51025E
9877,3EBB485D
5609,E48195B8
2204,4EB7BC05
562,DBACF89B
5067,63F362B4
6234,93F79F7E
9610,829EFA63
4678,4EE26373
8818,B48156F4
7613,A9C18B7A
6181,1EAF773A
3833,739FF16C
1862,31F81FAA
1756,461939EA
945,BE07F62F
7751,942D0603
5581,9FA32B91
3066,2B83B8E2
7146,9E56A6AD
8983,481DF7DE
3555,F6AE3E49
2079,DE6A0178
5226,9CE0FF82
2478,0EF28B87
8366,3180384F
3492,1A8CA255
3064,AD53F0D6
5145,7BD21027
3042,11B392A3
1482,CB740403
1740,29A35BB7
7541,EAA1FAB4
1533,A3B61965
6545,D6E4235C
2658,303378FF
4410,E57E59B8
8956,27A0038E
6864,1E88B7F1
9575,806C15B2
6409,E5F41597
1421,FA3F149C
9242,6012E34A
3722,AD0690B5
2594,E415F527
1438,FB0D809F
1899,946407FA
6665,368C77DB
4940,F6782860
8070,BE6CBEA7
9275,C1614377
8292,D5EC3BFE
3198,ABBC3D6A
1148,B2818F63
393,68CFCC14
2837,F0E2D4DB
4532,372C60C8
30,31D5DED5
9458,15E36B1F
8611,785724C3
8951,CF44CAB0
9516,31F2986B
8411,838CA0F9
1605,E1FED925
4919,74B6CFB5
4180,CD5CB438
9224,560E97CC
7428,A9C865E5
8856,91328DC9
1531,68372DD8
9960,66D53041
2931,AC8CB995
3664,629B4409
3389,2E962DA4
1963,6CBDE975
389,95EF349A
9584,C6BC1992
6091,C3B3AB0D
498,E41DAF2B
4545,D720C2B9
8446,C7B4EBF4
5181,22A3F34C
9179,5F18DE0C
6362,8E8054CF
6791,6017FB8E
1652,23380C6A
3936,E567A6B5
6592,1C84039B
7162,2C2F0D95
7102,06C962A3
8947,A9E6CD6B
4227,983A4F69
6736,06F92727
928,4628801F
5269,479C7652
4842,0BD8A56B
2619,9E910315
3763,0C3418F2
3406,3149D8B3
6724,107F8915
6462,C242F75F
6035,C76C52DE
9666,929D6985
4057,2A6A5853
2987,B04C212E
805,BCE0C0DA
1455,4838020A
3290,274CA4C2
8536,0A37446D
4749,E915061C
9545,82A974A7
7927,7C126ADF
3325,CA3240BA
4933,510FD23C
9119,2F2F5719
2669,BC764905
2745,D322CE30
9973,D49A2D07
8904,19B44C5E
2531,4543A0B0
7234,8BD66241
6815,9BDBBD3C
5142,364B5DC7
795,2D54BCC9
8925,06286AE4
1306,1E407034
8146,BE2EB019
8300,16B19711
715,7C71BCCD
3917,BB4A30EA
876,2C3BACEF
3095,B37B7421
2409,0C87FED1
1950,D05B0182
2404,04307441
7587,2A61C0D1
8666,D419EFBA
5386,8C4828E6
1276,A83EF386
7755,F8128248
7601,E12C43A7
5334,B4854B38
4832,D7FBE0C9
5440,9349E912
8896,DADFF364
5153,616840FC
7993,93975BB8
8898,254BDAF3
9732,3A00A3EA
3650,AFA43F27
7518,B0FADC21
6215,2022120E
9701,2734F480
7890,E8278989
4012,57823B71
2876,26DF8818
6557,33961FFA
6379,952C1857
7425,48E8E928
896,014EA216
8634,EA5D33E4
2878,BA43C984
7176,56873065
3396,6886F90F
3008,D62745A4
5490,DFE98D44
251,D5659534
8863,93A4A7F5
269,3D7E14E4
6875,47086BA1
8447,56D1DA66
3619,9858C90A
55,D116B009
217,D35B68FC
9959,C4AEBDB2
835,9CB4A92A
1241,328DD9FC
1428,7AB65598
6657,A24409F2
8964,7E36572E
1697,3404DB83
5037,84405ABE
8213,67DCB385
7141,FCC1D967
417,BCCEF0D2
5634,7A12FE6C
1927,C1850869
3147,E36061A3
508,41C4E66F
5461,8D117D09
1713,66F9BCB7
2477,D150A468
3475,30DBD658
4603,AF463000
365,BB207488
5230,FC36D2B2
2475,0E5B1044
7920,5E474BF2
1003,2DB26D75
3366,404220B2
4728,95957FC9
6255,D9D00B03
2152,D8133431
5786,9F24642D
1858,D70BA016
7669,4F51BD87
3932,FE41D85E
267,346AE079
2907,767B384D
9214,42B1942E
6468,3DD61358
8713,6C578599
7074,96C153FC
3800,587B7F55
8774,3F353516
9435,31E71E31
9455,7983B19F
626,9A996CA4
6909,4FBB4170
4481,A1D7A237
8596,7B36ED84
5197,32C24F7A
7605,2D64B79B
1122,F8E95E9E
7598,08180FB4
5546,EF6722D5
874,B7FAC538
6507,F3B5C921
1027,91549B6D
2328,A3350C9F
1255,B71D57DC
6535,B8F20243
4002,9E59198B
9727,B3FA4EDA
7899,C12F8461
8083,9A38C016
5601,115F56FB
3591,CF3E74F2
9873,35196E9D
4400,9CC717E6
1671,0A29006B
7426,95DFAFC8
1655,3D94A576
3582,E3DF6F4C
4224,0349BE8E
9043,4DE7C1B0
2228,BAA95C84
1441,CF00A7EF
4644,7D3943C0
2461,98FB8DE2
8423,4DC7C670
6004,DF20C4E6
3616,CC1542E0
978,9665D6A1
3620,8E99C602
5313,F39DF20D
353,EFF7114C
6690,FB4F3EB8
5636,D4D639C7
4669,3ADE35E1
6872,F0475818
9930,D40AFBEA
3579,2A960657
7078,D3510D01
2718,42D04696
7536,990B6A0B
3642,4A6BF9A5
3011,19E0C46F
9276,AD93E3F9
8089,14B766AB
9085,7BE40C2A
8037,E1A3DDA5
6274,F778F53C
2312,44E4356A
2051,B212D137
8432,198489F1
1621,06AFFE1B
2957,399329B5
4700,6C87C158
6249,EBA80BB7
7916,C7560A01
6329,74EC6EB9
8807,7FE37721
9963,864E2648
4062,ACD359DF
2277,66486A80
5023,A61BF068
1340,AD4B864B
6375,CFB7CD61
9947,FBAA0BE6
4969,A59A0423
993,B37FB5F8
2180,9DB70C95
958,406C508F
1734,18242569
7230,11BB3DAA
1301,9CB83909
6152,AC14E8D0
3699,ADBD81C7
6287,4734A3DB
7460,8CE0059B
2797,011C3DDE
2217,3423A3FF
4917,6C87133D
5944,46DDD4F6
4110,7B1C48BD
9915,23B9866C
2069,65A86F65
7718,ED2369F6
2097,5ED4B708
1551,24D1D784
7635,805F27D9
2610,4C21D14E
8608,730D5C96
9029,DB2404A6
6115,C1B1300A
2831,A06F555D
8833,735C9B95
935,65381904
9212,26728779
5798,427440F4
3412,930113D7
8788,EA3CC2EC
2753,C0388056
8019,939AE917
3206,C6ABFA5C
5210,B3DE6563
5147,9BB4F49B
5151,62191397
4987,1515CCE3
5336,9CFD1295
1298,9E7903FB
9200,282B1FA2
6743,0605776B
6431,FAFE1DA2
4129,342BE7F7
5780,0AFDFAEB
3045,0503DB1C
6377,8D997463
1236,734D2A93
6054,E8169A96
388,4D9A3EA1
5355,D53A2381
5994,EB97AAFA
8883,5844851B
5325,E57642D7
7576,40831FBF
2367,B276EE7A
4489,91CD687A
9112,B679B379
375,69AE793B
8722,9C5297EC
7282,4F85CAE0
2542,67CB57E5
9796,556F4E56
4203,9D73363C
2767,9C466442
2661,0CA44B7C
9683,861BE438
9209,C4D1BB8E
4095,D0E7D41D
48,76DC283E
1563,B2B3BA3C
7952,F4D9732C
3056,F20E5002
8382,7C22FA83
3527,619B8F28
8702,968FDC2C
6812,B73592B8
6020,4A0BA0CA
8872,BFA38004
736,939C11BA
6337,505AD6A4
5204,805DDC39
54,94208EBD
5599,FC3717A1
2736,A9B7E9D8
3158,691876CE
9395,B9786204
2905,4E5268D9
8048,8B248590
7509,534ADDEA
3441,2B70F9CA
528,79F65028
3411,1B5C75D1
5938,5A482B3C
5510,E91E6A6D
6066,99713FC3
5300,FF6BB46A
7217,73B7B2B8
5027,236A480C
2319,2DC4FD2D
5670,BBD03169
6383,E999B6E6
9357,BF610EDE
3456,9ADF843E
5827,12B62FF3
5455,9A42E6E0
3328,6D1D0BA3
5724,59D2BA2C
5863,02D225EE
6936,18B7929E
5790,4D4387B0
3990,641F0D14
4548,20A2FEAB
8703,702771CE
5906,C372068C
5364,528E094C
4935,2E605CF2
5963,47DF0532
5689,3613FA3C
9803,5D7F7069
6606,C30D849B
6915,D7EC3A7A
8154,E5B75D0C
716,73716F2F
4397,1C54967E
6145,477B7112
1006,6BF67783
306,1183BC74
453,9DF100DD
2660,0B755700
1165,8C72F7AE
8161,D2FEE7DC
3593,3AF64834
1818,7CF96B9F
6734,2D103A0C
9241,EBB566C3
7235,3F178F58
9074,D6FF5F98
8086,3E258595
7584,5215E677
4562,845896C9
2346,41D2BAA5
8976,E3CD305F
8385,7AD5A45F
350,286DF2EB
4117,E1E7BB4E
1232,EF4CE7B0
3571,CDF75C38
3473,D5FC6640
9731,AE4B947C
7000,8545EE1B
9382,1F2FD1AF
1246,BA024543
9444,0EC79D2B
9192,C1B7E33D
7435,76EDDD1D
3139,1F798AC5
3521,148532CC
56,12558D35
1624,B3CDDDAA
1675,333C7EEC
9060,4D33FDB6
5430,AF69C1AF
8374,CF16A261
955,137E83C5
9527,64AD7D0C
5405,FDC4D7F9
6096,6B6ABE49
7848,28BDFBFB
2430,8E5418E6
8276,CD469412
5508,39D85F8C
5252,56D81A47
9169,3BC3A0A9
1005,0DD467CB
6967,C7A164FB
6189,172C4444
359,444A0B83
6820,98DEA579
7702,55A3BE69
2083,5BAF4D81
3621,010ED965
3897,E970D68C
354,83F21BA3
9942,E5760AC2
5493,F90E0C22
9604,CE06234B
1946,70ED366A
927,AD47DDFF
6694,83C52A88
7004,09782841
8780,FDB78140
8921,CA2E2B2D
8461,F9A5F8AD
4538,C41C3273
6447,CD7A8449
9665,49BCF4FC
5366,DFD375D7
2338,E426871B
6995,02B5049B
9601,3C0F3C06
5040,295ED9AD
8889,82340875
274,7A795FD2
9135,01E6E531
8468,596EF2F7
514,743B587D
3321,FE5E0050
1619,0991426A
1535,E82F284F
1521,72B87127
8848,1B70A6F3
8691,8ADD67AE
1028,FC9A09FA
8344,01C5A4EA
4182,F4528775
431,91B1065B
8875,B6658B6C
6434,028FF2CC
7839,53F34DEF
2452,A0FA61F0
4162,165F9977
166,3F3D2EDE
7642,C79C447D
142,7ECB662B
5060,25B17D70
2107,D0C7AA4B
8844,30D9098F
724,2B1CD25E
3142,C0F4B5F0
6500,590BA494
5041,E93AABC2
7225,6B3EEE1F
9037,459D6500
9535,5EB31054
8122,4A391670
2194,EF7FD53A
8251,C3B212DB
1183,3E940F1D
6205,8F516CBE
1553,424B988D
2264,CE9CC9CD
8404,CA8CAD4E
4671,1AE0E0C0
2233,41ED05CF
8559,8940EFE3
8880,5BD4E974
4534,5E3A83A7
9750,6F819243
8303,65F2F7CD
9682,A56CA329
8879,76A2BC0A
6359,BFC41914
705,0A11E91D
5429,1AA1E3EE
7631,702117F3
2050,5118BCF5
2749,CE935668
6960,5DE920AF
5953,AF71B6BB
6219,74CF5597
127,526809D0
8810,ABF470B8
5107,49F369B8
9546,6414903A
6280,95600707
7091,AC17B3F9
8504,3315C26A
4333,AEDFE556
5598,D900A065
4312,AD4A2558
6067,2D08CB68
9623,2324BC42
5695,3D6F7226
5057,DB72300E
3984,CD50176A
7805,2453BB4B
9878,A9A745CC
4999,976BDD87
9374,B9D9609D
7768,DCB69009
2682,EC30AACB
7775,8E7870E1
5183,E61AEDAA
6238,315AA46E
3802,D4B7DA2F
6823,4629832A
6561,EFC31010
6752,BA1C2DC2
8340,62A5B186
3021,99195D0E
1773,F2F97CF5
4827,F417348E
8172,2A46E199
7136,61EA1D29
7632,ACE98DBE
6918,E1756109
5236,AF808277
6260,408BF7F8
974,DB0DCC42
731,B292308C
5100,22305D84
6027,BF54A5AC
8449,A036BBF0
8263,2DB80818
3230,83CFB920
1761,DDB23F0A
5594,E50679EB
5823,525D06F3
554,BFB693BE
3675,67FF8F64
4076,0B93520A
6311,0486194D
4601,1EE23F08
5495,7EFA9C11
5005,49E2E53C
5378,9EDCC96E
122,952C4070
2481,1A121537
2811,5D9093DE
4729,E98B298A
6573,5196AE1B
905,B39276C8
505,51E67224
6228,A1B72A2E
2559,1928034C
3515,E1F840EA
6076,C340E0E9
82,9824E2E2
1323,CD7BB325
3254,CD1EB789
2024,85B77252
3403,15067347
7022,38F556D7
8406,D5C70C36
6565,3F64E116
6705,646FC97A
7505,BCF221A3
8207,02193392
1176,89E58180
6779,92921A01
5993,B9930FC9
3458,925DAEC2
385,42609182
3855,FE614E09
5709,E66C92A7
5759,8A2C8E6A
8695,F259FAB9
8220,DC2FD4C3
8796,557DBCEC
4947,520668A5
7801,DA8D3197
8028,A6B357AC
6685,79CCEE59
3901,5C6F15D8
3126,755734B5
5058,0FAD5D67
5891,F5E2B484
5864,E094BBAC
6511,651D6A17
4087,B3EC8767
6759,8462D3F1
1529,5EF941E9
9312,89196E61
5788,F717F1ED
5000,CE9A2BAF
8705,5B003BC1
4470,2A19117A
9384,88A9C55C
2191,32F8607B
1539,2BD2EBBA
8657,8E054063
4105,212D0EB0
9150,7E867FCF
8238,8E650985
9068,44F636E7
9420,58A7AE22
3037,4A0FB45A
6283,F72107E3
363,0B18A901
7348,6BFFFA09
7199,C491412C
5448,759B933B
2549,708E8F52
9649,54003A49
8805,A4F7EDC4
4753,2526B209
2595,8A0BF089
5079,A146B83F
4715,40FB3D71
744,B0D0914A
7932,C5706611
3987,107E7242
1430,294FF3C2
5641,A676AA57
6386,5C9D3D9C
790,66704D50
8552,8F4A50B9
5251,4187AB03
8958,F55353FC
4483,C56F3705
3890,AF9BCCCD
848,67DD52E8
2919,CDAAB3C9
2183,79373000
8725,346D19B3
9655,022B1496
7740,795A872F
7459,616F1A42
2702,9FD46197
9273,B779ADEE
592,3A8D63B2
4161,D1091623
3960,5397E588
7677,D4DA1B8C
2725,F8F3E181
339,A9AA6406
1989,96E6EDBF
7222,BA28D276
741,E1293769
9264,8BB845CD
8689,4B773AF9
3844,45349ACB
6843,39D5A5C9
6958,2CAF28E9
4322,F5810513
46,707B2AA9
6508,1CE05492
9475,944F7488
2027,AF2DB17C
7040,C0B8E7ED
2628,C1DE877C
7871,A032F31D
1836,62805990
8032,D120DA0D
6395,EF953076
146,7ACD7902
9321,6C39E1FC
9538,93BAA598
8600,D862B19D
9222,60D1FB11
9653,7BACFF6E
2463,B1ABFEC8
6024,E7B2D6D3
455,6C936897
2313,D566B203
2799,0324D8B4
7545,E24ECAE6
6273,3944C6F4
9099,B3074D57
6581,F2DEA2C2
2933,CBFE5344
4882,CA6B3829
2038,A8F68400
8864,DBAD7987
4467,416ED57F
6762,22255407
7903,785677A1
3161,88BE76DD
8371,ABF2A103
5273,C62D27D3
1925,6D4ED5D5
6177,9672CF63
9442,A4790FF1
7908,A5B3B1D2
6594,46CDC5A0
6701,81191615
917,70EAABA2
165,D0692FDC
3957,39D4EE04
7473,7B7BEB99
6521,A34E8BD2
283,FD2BD559
732,70239D0A
340,44B7141B
5324,BB385F95
531,610F32B4
3592,AE105CF7
5950,8D48B5B2
565,4E043B25
4792,73AEB7B7
5203,EFE22B61
4299,2613E00E
3883,4BACEC38
5957,A4644CCA
3238,BD3230AE
482,026720DF
6604,53B8DE72
658,3689CD33
551,30F71BAB
1221,16954F31
9900,D6C5C809
6608,A4C30ECB
2139,6B3C1FE1
2146,57E259D8
1919,1036AD0C
4925,15629072
9288,F418DDB4
9296,3F1B3AE4
704,1517AE3A
6352,F7F4C22B
9572,7843E279
5701,FE073DE0
6314,E7C952DF
6025,9FD75189
2066,295E9BD4
337,A3648323
9662,A5A036CC
8312,0AD57933
3333,5D1199A6
8137,2E60BBEB
172,DD760199
8764,13412ADC
1128,F41610DA
8539,DD31FC3A
9926,59DE0EE2
6180,3C4D2F9C
9499,E0220C69
6266,B5E8EA59
371,4E7B27C8
6658,8B3D5F27
4336,53651D13
8841,CBA8005F
3535,9338885B
5513,15C01E81
1561,65060F24
2866,9BB443CE
4020,87D80B7E
8295,D7E6FE0C
6126,2FB7A311
4568,3EFDFF4D
2727,15D1BE03
4441,127B9D20
5314,24F9856D
374,D6ADCDDE
9723,7E6CD275
1353,B70B6F35
9671,94C5779B
428,C21066EA
9249,EEC9F7D5
884,A84B969F
9758,6125C568
830,74C285FC
3807,84A7B680
6678,F14989F5
4068,2FF50EFE
2872,3D02A24A
714,1DA75CBE
7513,59F1A294
9004,19AD1FCE
9711,3CB6C78E
1417,3E8421C5
8779,6EAE2B81
4761,2C5E9DCF
7979,1D98DB7D
1009,7142C3EF
1198,3658A5E8
3318,F83836A9
1350,5393C759
1061,19CA6248
1131,87B40FE3
2622,4B975331
5338,C30E539C
6148,194861F5
9082,AFC4E3A4
9319,B51CA387
8822,6B221096
4352,E02363FA
1369,C15AD127
3842,E8DF2DFB
8523,402EF279
4138,FE6BDC1C
1942,3EB8117B
9057,DBF2E3AD
2626,500BAE27
6396,56FC3733
3067,30CE3DC5
5719,26945889
8727,A3480DA9
1812,315D763F
6438,A36ED683
1515,5BDBE85F
8384,EADB39FF
3721,41B58CDF
571,2DDD99AF
4758,C802A881
1372,D0E06C90
6615,4B4E4118
6957,95BC5716
140,DACF7666
2717,F9A3D4ED
9831,FAD40801
9582,9F0E0250
5291,795269B9
6134,DDABB650
5854,8B00A234
579,1AABE484
9232,DC4601F4
1324,0336708D
6206,FAD3A2D1
4437,FD4145F0
9672,487C24FE
6593,9281B1CC
7005,57F71298
4710,E9CDA7BB
1042,0949AFA2
7680,2B3ED549
310,2B2F4988
912,AF4679F4
5704,46667161
4582,6CFD2E1D
2587,8C1FAAD8
4234,C3FA6BF2
6706,07FC8C94
3220,60E3299D
5498,03BCD8DF
4402,46C60BF3
256,E0BD9762
9781,50E943F0
6799,BA9E2E8D
2777,115C3767
9180,36B1DBEE
7660,8384971F
9967,B9BBB284
8711,B871BDF1
6176,84F9F221
5290,BD741E07
961,F5D6624F
7639,5BEAC817
8280,C6FD4E58
6471,3FB637F8
3508,D9B59DD1
8429,8E0B023F
7278,F43199DC
5940,732311F2
3162,E7BDAE53
174,35259D5B
8360,779BFD2D
988,44081C5B
234,4EA86410
9965,92C5527F
1640,5E614C4F
6370,0C649AEC
1193,10274E99
4752,05ADFA3D
4176,66FD54E7
3277,EB81422E
8612,810F6BD3
3427,D6C5372F
2530,A02537E4
8845,F269751C
2171,23CA124B
9071,2746E4E0
6519,3F530D10
3062,2B59F3FE
7906,63DA5F2E
7434,BD3AAA1D
7224,C9A728D6
6147,9B39F06A
5575,59848BB3
3219,7EE7013E
2339,C3340DF5
8922,81763CC8
843,8962810E
2284,F6F00BA5
2378,05C22B8A
3374,BF0579E4
1115,030D7AAC
7082,F967DEE5
7421,49AC6077
1546,9900810E
6789,B56241C0
8700,57950CF5
4844,E15C12FE
300,BE844539
2499,2AEFD101
270,F41A1E65
3159,C370126F
6769,205509E3
7535,AFDBD38B
7383,292C27DA
625,10FE611B
4272,50B748DD
8665,63252E56
3110,D07F21AC
4705,BE3A4BB3
2387,78B3ED6D
4944,2F14C9AF
4290,9BD2500F
8011,F2729E6A
4748,F62CAE45
2336,80EC7B0F
1785,C9A6F429
6857,1F5FE0BB
4860,4ED3798B
8531,C40BDE75
5821,F8AF65B6
9022,53301095
7538,FC8D249D
4091,3E12464F
7970,B372F659
5725,40602EA9
7268,7744CFE4
1195,E3B34EC6
5282,FC68F463
9894,102D37FE
3825,EE25842E
7475,36255AF2
4191,3259AF3B
6072,53EC2BE6
5681,EC1C0CDD
9695,48D6FFD5
5698,F23DFB7A
2250,F1AE7C40
553,B784A373
5522,FF6DC6C8
6522,04149C41
4965,3F0888A4
9628,480CA157
8355,64AA0E98
5207,0742CC29
2469,15AC5E76
3873,CCA814D2
9645,002D51A4
8760,63AE2301
5913,2C0EA556
6011,F02E2311
4193,CDBB5EAB
6366,4337ED31
9733,C3F9388A
2618,329C31AB
8071,D0070A4A
5629,DEF2008D
3166,AB75B56C
5763,C86CF0C3
7071,245C532E
9738,2C7A52B4
2863,4FF37892
4184,29CFE29D
7014,72AEE873
550,276E9300
2598,63E536DA
91,9DA9A488
4730,B787B636
7686,F7DD17BA
8823,2ED53054
9808,6D5E08BB
8002,E29FC63F
1136,979D248F
9014,0F1C4E7E
1300,E747A4A3
4555,F17A6EB6
105,5EF9C8C7
5773,BB0B8C2B
9756,FBE96F9A
2892,1FCECC1A
6485,7F632608
8257,999F75C1
1872,696D591B
2349,5A0DFE69
177,E03BBF2D
8732,A366F449
8656,C55C01FD
2018,C489E4CC
4557,B733B2B4
2102,1BB9B800
5479,F0470C02
4179,61362E80
445,96BA9D50
9784,DAE80B1B
818,82FF2891
3561,9A3EF401
3931,AA016B6D
8961,9116CB74
2199,5FCBFA38
1730,CD752DE2
8987,6C3F25D9
603,80A5C757
5458,FB00DD15
216,0A18A121
7874,5487BDFC
5767,474CD99B
4862,556AE52B
939,27B928BD
8049,341569AD
887,171FE2A7
4973,DEE03D79
6804,FCBF7E8D
3275,35651F26
823,C5118573
2045,A2403FD8
1,F8F27380
2613,36044A02
8834,7F8A1278
6950,74B318BE
8316,BE861ABC
6735,C67C287C
3265,1C32A7A1
517,DB226D9F
6584,0027F321
5894,C4F4CD02
5662,FE28CD06
8030,F76623EA
8640,B88B2CE7
6549,A6E9FD44
1501,92E7269F
9837,B7E3D3FC
4533,08A0FE00
2257,ECAABC1C
9064,FB24FD1B
5166,F289EB7B
1285,54713703
925,C61BC89D
6645,98BA58EF
9138,AE29EFB1
9052,D9268676
2536,0F6C5BCB
2363,B46DAFDE
5465,4C844D39
1654,3B649F58
5632,E4C7164B
4065,576B0F02
131,0A0716EA
5728,918311A0
9563,A2B34FD0
8680,18844AC5
1490,F9260CF8
1788,D0D63ED1
